market_share,revenue_growth,customer_satisfaction,innovation_index,operational_efficiency,brand_strength,financial_stability,digital_adoption,talent_quality,supply_chain_resilience,regulatory_compliance,sustainability_score,customer_retention,product_quality,pricing_competitiveness,market_penetration,technology_advancement,partnership_strength,geographical_reach,risk_management,competitiveness_score
1.219941605452762,8.225433041807507,-1.3164427784729342,1.8166468268982785,0.7797516996102424,0.30725607259825183,3.696814199016414,-2.1367904201741705,0.03785692027359089,-1.9731779079814145,2.4297395875524566,-7.805235202464564,-1.0813953110803356,-2.9289220516140286,-1.7967492797404712,-5.198515522929445,3.1847908037105936,-0.16416631920088298,-4.184191460651261,-2.3004913401783957,1
3.414441055943687,1.7987660568235988,2.0464253092004165,-1.1938342622077673,-0.8709699565292897,3.727647999981696,1.557060386565321,-5.991331915750444,-0.2745416683090477,2.7380850208134886,0.6816372957412744,-8.389860285383136,0.7122891658481447,-3.2529880918285627,1.1956352838854316,1.0706452599441347,1.3401325164029865,0.8825487190788965,-1.5458982321970574,-0.9580010860538146,1
-5.989227552966416,-1.5557531434437113,1.815897860258778,-0.819208207150874,-0.6735966407782135,0.11389763921254614,-0.966573924363898,0.6495609429514103,1.2725614941913903,3.8882042740991167,3.1392160323084717,-2.323124899636033,-3.034999454027414,-1.9956620081678857,0.24974775557998175,-1.158350551080754,-4.648973394074431,-0.9565845937220715,0.49345100465865843,-2.190636646165117,1
7.960187763863942,2.2161585738580327,-3.1106414822765105,-2.7132352348684448,-0.9987268469135826,-0.6218091164575997,1.9515086087387599,0.8258758745837212,-3.8506887879909986,-4.064047615931274,1.5357620422775582,-3.9985798040328193,2.3081852337270448,-3.504825642651846,1.8681892902261745,-6.937010673892637,-1.427161345832396,1.6112702096288938,-0.6793436224406016,3.437413825267889,1
0.621593122144966,2.8257354029530757,1.7680807187472465,-0.47077676710793703,-0.37189621157560526,-3.5347604688566827,0.781328726682442,2.8012923604510434,0.09149870049582332,-4.449650085510497,-0.017829835780526437,8.09290904503784,-2.138906757660976,2.5045049646796054,0.8204494743903141,-6.897526341774038,0.4970537985311969,-8.87447130263712,2.4131836171538232,1.1797362940989435,1
-7.695346673225504,1.9804164838277074,4.06360770508909,0.699317441455221,2.717793729010278,-1.5439004880750802,-0.895652296275093,1.9052334504577662,3.0344413937989527,3.535961863744032,2.0509376296747126,1.225117465326949,-2.637297788327646,-3.2651314274678382,-1.6500716021128465,0.22682479404362774,-7.100396500540306,-1.676562824851272,2.496591269255541,-3.593854401797252,1
-7.207718373058067,0.21836884381676308,-8.25943009819012,-2.991441341275883,-0.9918322424193162,-1.3760037025892449,-1.8220828477497377,2.5753053021167496,2.0460930068952248,1.290041618758406,4.54362952347874,-5.470178740816181,0.4858332626010888,-4.747736286901989,1.7050638291204543,-10.590494480231747,3.567461819386158,4.2389392838042586,-1.5542208092455834,-0.8326127570055264,0
-3.6913803061020065,0.6502926560889964,0.46181012667644916,1.7543424213591268,-0.9942747897606077,-7.939379887927204,-2.8509616192536074,-0.17191389593103779,1.7972566089621969,-3.9916373024951737,-0.7205295639107001,-0.9360905025676866,3.4922557806630126,0.017120171013949692,-1.8705610947070304,-6.670050831163713,-2.102774584289592,3.8397790229074262,0.7641591424218278,-2.6104758226759355,0
1.91685661999027,-9.590191938334208,1.3556712183272108,-0.34786452563991543,-2.0236678206387837,1.1508794394505566,3.686671385070908,-2.8846100816657927,1.2108146446491808,2.484886819025313,3.574956385433307,-3.025411680698778,0.9473280530632546,3.2179714678633093,-3.5953227842555933,5.457648098792125,-3.4770864885619277,-4.873041976209697,1.983346275308521,-2.920795476717175,1
7.42710268680314,4.289009730534261,-0.548326542219002,0.8861510551898383,1.9021097714467705,0.5701640669967372,2.359636019474899,-0.9363475356111015,-1.4632870761340229,-1.0341400500694042,-1.5487398785612738,-2.612307497286112,0.6465691715264462,1.5605979092194697,1.404000500346839,7.007970949077859,-0.5826929007072538,1.6266291465685863,-4.792703250443633,2.045060986675372,0
0.15859305036100255,-5.024739822923114,-1.2816140580060338,1.8601055848309138,-2.7983455445515686,0.8585169878230545,-0.49814734150383577,-2.3501329860297733,-2.1674954116196066,1.12814041351722,-1.5775404557305803,-1.2694901835234025,1.0756869422037258,-1.7704712901265685,0.9780149842179544,6.367351242652746,-1.6087804163997856,7.676845313057651,0.2163470452659484,5.194503722503369,0
-11.49760407535575,-1.7450250811368366,0.626996701700597,-0.6417531452706181,-3.864352310698811,-3.580796513927634,-5.1670632833718795,-4.219219385512869,2.938504142384141,-1.0720715808868486,-0.4414643155326119,-0.49190220395589385,3.4851385334023757,-0.67792257608926,-5.304906394644578,-3.500409522014148,0.8130846382724857,8.803476535528029,-1.419263179183653,-0.20543462041603966,0
-10.540042341329439,2.143183441250792,1.131069395636581,3.3209343385280405,-3.901924025868351,-3.998846421257724,-0.2512616574389148,-4.662211416242728,4.507967015434417,0.06069221929619195,0.6852577223863906,1.3484710259794754,-4.313032356400628,-1.9643737472659681,0.6628212320890596,-1.2894269947640176,1.0219428568063615,0.8519501209586358,-0.0607287356981383,2.537101350509527,1
3.8549109704326123,3.606776674757029,2.711025581780077,3.0726398316912373,-0.12376429697570412,0.10835540861718362,2.692087480251729,-3.4094788633835105,-2.251353909691566,-1.0907279841244109,-1.4961395099499306,0.13791911090981832,-1.1911150815663158,1.1468593432009557,-0.16258824354846613,4.801058626965329,0.49950876430884206,-2.4323755095585176,-2.1494916867396023,3.182171023312068,0
4.9721552230101365,-9.189096329314353,-2.0455638181142417,2.4194598280463877,-0.7405911584048195,1.9081881123588424,0.26591978953487927,-5.423073381556686,-0.9673817331439778,1.7811002448716853,-1.735522715004516,-0.531719467529552,-0.7656989668179961,4.261414320647361,0.0035191438707539158,12.004029128696365,-0.5017924861521508,1.6056918663989639,1.4658332336396802,2.8472694711428934,0
-0.7174263252601712,3.920860667023627,5.157314903663827,1.4386388711592988,2.055848445523698,0.1214252253899234,-2.2320931300813536,1.8876805931811433,1.4043359724733062,-1.412415029732957,-1.7240168705620615,3.3892020476460867,-0.4164278105522475,1.216134409200252,1.8044618145316782,-1.5935435627045185,0.9088028641547026,-2.7128518435815248,1.8455092831658744,-1.9379067860908965,1
-0.005386818846782942,-0.2408191846142241,-0.7345082856741776,-4.044080523041756,2.571807127031864,-1.0459105285256636,-2.451929976938045,-0.8658127773004873,-1.7810404543907095,0.6949757992068604,-1.7254384704520576,9.537332457788985,-3.222143862322034,-1.8977383913553882,-1.3422449144082063,-1.1720986033508811,-5.141662919037489,-3.731786752140945,5.173758203961765,3.8883547803836613,1
-1.1464634978430381,0.19640863399323508,-0.06820296516000979,-1.3350248085148406,0.2620703781271768,-1.0739580211166193,0.4503554776346652,-0.7315861510535433,-0.05969577685906946,-1.0100765090504487,-0.13876389339150197,7.27695820523927,-3.661318462931315,3.945808896415837,-2.946948807634886,-0.5279003691190206,0.4082541493887589,-7.419782981594637,0.373456548447127,0.9071835438976104,0
8.923891095553909,8.380269115559086,-0.6575389204408333,-2.5790761415610577,5.428332702499616,0.27462775367305303,1.4230380681567218,3.5274733520030095,-4.556960019288844,1.233674008842027,-1.8302438431068004,-0.24322192769429934,-2.1661248001180393,-0.35771352413882124,2.9075688578781422,-5.940020751203374,1.5217669481584322,-9.119289812231116,-1.3204627801272057,-4.06273552646199,0
0.7510739578200849,1.9054916445622394,1.4806035156859692,2.704875718343639,1.8916130589386329,-1.8564534514941986,-3.06794008419629,-4.791935483407151,2.4466873281670605,-0.9042716161696542,-4.413111419391282,-4.338724002413111,2.850379260271165,-3.4557403967004943,-1.0109555063964084,6.917375260593185,-5.133922131162238,13.834851840925632,0.30940591528751304,-0.8057353544512702,0
-4.431378151449738,3.2954757162067128,0.24388984407309722,-1.5015225927603248,0.7625706901356851,-1.5618027604784495,-1.5701209351706806,1.5533888497576283,0.029376828059541227,-0.5019318502516872,0.01808700100818217,1.2924656558156034,1.084439484214787,-0.7262233359886547,-3.4068901210494085,-4.746670244636934,0.24542246670950818,0.6417651392249045,-1.5122354192752783,-2.0418938014276904,0
-1.1128507155953604,3.488808374462415,2.393217187891454,-2.478136552461941,0.2947613489412224,-1.795306663619124,-1.7310686056176363,0.6358082321489542,3.660805258001215,-4.29158836892046,-1.647010332556918,8.0389504353085,1.815336834422456,0.11932765254930144,0.8899809632521667,-3.308680748505793,0.9164728835908895,-1.227000524493933,2.8152999486633385,2.395298779072701,0
1.75050372507937,5.422053913061558,1.838993397876893,-1.6213379292388104,-0.5553859674871453,-0.39669998613498525,0.33555735509659423,-2.221092700645009,0.648611459273231,-0.9560054493317872,0.03764747871586538,-5.557702111140193,0.40002282324567806,-4.388552361659841,1.2829467413537692,-7.3130163913090875,0.09280722111532169,1.152450453155508,-0.19338113712434102,-2.9974244107281116,0
-1.4446673953477074,4.187401903891331,2.450136706938918,1.064561539019514,-0.44646315057998925,-0.41724924519861184,2.341400291654538,2.0048567607187215,-0.9659162357580293,-1.2853369750572206,-3.1222199413623475,7.364371890638337,-4.478351379325467,-2.0649613158465217,-2.2994545814221308,2.1885602990473094,-4.393436901734876,0.9952925554506981,0.44599249704681876,1.7296281195849197,1
-4.187927502411525,2.6077427857841786,2.139844651184345,-2.13384192405233,-0.40910449025734974,-1.158492823524524,-1.5864945220981632,0.5586661758194384,1.6940898805197184,1.0879591463731333,-3.030152751060232,4.5398153218446735,1.9869725006770942,-1.054564754314712,-0.5879368669093872,2.7054435376176245,-0.9390201057121175,3.7681394096656806,-1.5232758877877834,0.9778681466237995,0
1.2044929102825297,3.5353360037923354,0.5077791507032585,-3.6882207820403377,2.093507858931116,-3.315261947735711,-0.08728004847550452,3.003217467626702,2.529090425340619,-0.14775411606803912,-4.471460919977669,9.477629732183324,1.2677731075433707,2.7081129998913376,0.7447390383476438,6.490851466252643,-3.0039600732255396,-0.27504372940333754,-2.030997415546011,1.2121801761371216,0
5.50563242021843,2.458391814306355,0.5645059450350811,-0.4774724820881824,-0.9406089348266211,-1.044724660000597,-0.8917870022036407,-1.013544764838069,-0.9205746975121132,-2.3314273832878314,-2.0638201640040856,-1.4365699721464902,0.5756042435533546,-0.021949255760160047,5.149567976722846,-2.6499124295582863,1.4919542729448703,0.5410820836980725,-0.29265670840235547,1.5807858480775552,1
-7.175045338500662,-1.9136862522724793,-0.4405560345480093,0.260322279134376,-3.079740700401085,2.7176000728413587,0.25507250833573325,1.1575824691340115,-1.3499263803503478,0.24271181675650622,1.8306635092275723,2.8205428567500945,-3.0508562374171833,-2.660842886337327,-3.1910158512613007,-4.1313323822001795,1.186691261699951,0.8035605078700553,1.4431475711390962,2.0197094772328885,1
3.5429424456253193,0.34397425058186026,-0.6579399566438031,-1.1898594700181362,-0.9046209000408063,-1.5942478141093823,2.2661715786183825,2.8593622525827094,-4.9292787801732345,-0.27143861127608837,4.614371412205292,-5.037543362862754,0.9431075216663529,1.1109057715614439,0.8258793206124033,-10.374578490541428,1.7039609185743665,-9.759103319929261,-1.8032249285384985,-1.9854599984902046,1
1.653705867393093,-4.647612467105885,1.032530817972834,-2.756274532222026,-1.9028364146011538,-1.7729620594005435,-1.6074379555624414,0.5108737326490832,-2.029801239761618,3.4759681694440365,-1.874389741039599,2.522882767056823,-1.1719966375675226,2.026030126373791,3.9491596599677106,0.9444243993891625,-2.6927632015308656,-3.720539695198323,1.0337512413312677,0.18639763935949494,1
-0.16043897698977988,4.193064710913427,-0.06566012659886666,-1.5768607809153408,-0.9249248275414694,0.07998752776898443,-0.10575569927248563,2.1771891761913116,-1.8620003958163192,-1.2120209086927658,-1.6348538050083519,0.9957154403471231,-4.321267660176248,2.241539948642509,-1.573175055298832,-5.856672944810901,1.7367632852766215,-1.9460196576308364,-3.6813477324386383,-4.097527527314981,1
-5.614280602344564,-0.8583613546855776,-0.012924983529583045,-1.4772923234479969,0.035467759018261824,-0.8976752328702171,0.6682948958384805,1.2098878438052172,2.93055247555941,2.4263574560917647,1.0407761891263176,6.693583851537941,-2.266627322433683,2.36301357338424,-0.5394430483261842,2.237075177117158,0.6317143271529249,-6.241802243238112,0.16875248886653726,0.5838504283530568,1
7.056404114091716,7.309236331707942,1.777277289382054,-1.9542860871068601,2.505706394670907,0.3334474447247764,2.7764233318352725,0.4757524272306821,-2.1663389383685643,-1.6085163067306687,1.1269477721606727,-0.8969689564604106,-0.577865833248042,1.5957053340752207,1.110902171576979,-4.967545956298715,2.302490042355413,-10.132160797732695,-2.352262962010812,-1.391984102710642,1
-6.393107738808895,-2.877794625293661,2.8590247460041116,1.657321801895472,-1.747716273019756,-2.251427075891421,-2.9921390094961353,-0.028446784469659425,3.695090358458466,-3.2436630459644213,3.1968998375954536,-1.2238129552820798,5.539585454768016,1.2596674389118798,-1.7072193624566467,-1.2569727624813,-0.5697195963230384,3.9298592529556813,0.6804869836673263,1.0767002089153361,0
2.4202525336623317,4.130182392158449,0.2699815018172067,-0.8222617662596281,-2.011593441602214,-1.4293471079546536,1.3067185227382305,-0.11555425619713566,-2.5282435549926983,-0.6816406735173908,-0.6899954631072424,-4.422559706004266,1.6515123749874774,-2.2759074800996233,1.377229879913878,-2.6382952862893054,-0.3173948189296789,2.925129952607012,-4.221535952589556,0.7707250775976162,0
0.4129572867280012,-2.0502890565295586,0.2319662763815491,3.9831147561531353,1.3080265373878694,-4.07762753911219,3.765470443183763,4.438724953683122,0.6895084438751928,-0.8730367603655841,2.9451670522030815,2.8374863728758934,-1.7120962075905026,-0.8709525334303951,1.4551708270979542,-2.860201091088057,-3.744884323458402,-8.129731788632068,5.988046240001088,-0.9997513763654644,0
0.9838613917190886,8.481275960995815,0.880633840873308,-2.091185128898629,1.320098263586738,-2.5728497908220227,5.567942039051077,0.021148569386310268,1.705531473155509,-1.7622050879919242,-0.38278849435615303,5.4011603583644305,-4.9773698288714945,0.5574234435745384,-4.183081863014494,-3.3388497965003587,-1.177720121765713,-9.155544957695529,-1.7863517074941595,-3.2936817355990398,1
1.2877057718897242,0.9699494353349394,3.2059375877362974,-1.3790614171188287,-2.578392695939254,-0.31628200380557003,2.9366178851668208,1.6985275554142967,0.844621531982048,-0.9304502591369999,-2.687922590992409,5.945569880129713,-4.633220831531636,1.831646524078306,0.008298587538394187,-4.0035208478405115,0.5730898650199079,-6.828613187518523,1.9719676127711823,-4.386764236321032,1
3.0026193974476056,-11.915370952331694,-5.008163906032831,-1.5289296908936283,0.13351367107316414,0.4960706466521983,-0.49479666473901296,1.567001517767146,5.553541344642066,-1.520483637967814,1.772778300286996,-0.4248435175928006,0.6402273222537156,3.8510591082097934,-0.6395939824418686,4.541824099123363,-4.273221337389336,4.386130480713517,4.794541922200774,-3.760978729048463,1
-9.178911416120913,-6.702392097017267,0.7792189797375949,1.7693141085022395,-5.136114756809434,-2.641391079709349,-2.3283862234314014,0.5839890819194811,3.0401728771401695,-1.2009991636117887,0.3683893018970052,6.633778563853655,-4.902480309367069,3.3428538462377944,-0.24456838964304906,-0.5670817274218566,-1.6507384111749572,0.2873398774190629,2.682053668698604,1.391711169378533,1
8.977859388825308,6.389135411789845,-1.5462250972304383,-0.34363138970318086,1.857705371962298,-1.06522740570386,1.9064214230104517,-0.07928644581286526,-2.133788320529118,-1.9174587852648215,-2.8976650392253402,-3.882097586017547,0.2890553483048487,-0.8164728948413832,2.11683485495035,3.4622881595575183,-2.810324867804453,4.770607042547902,-4.902894336912354,0.7175195269182991,0
-0.15830316232634123,1.9361340766377155,-1.0365886767524524,1.1148917875349373,1.0223233748259393,-2.1005617356746464,-3.2842501730577887,0.5402838071203415,1.8926017733990088,-5.422883523456166,4.728135354626104,-9.804541006039234,2.044400530420023,3.6932295372747816,-1.529970825358134,-8.075715877207045,0.7527217678663805,2.700521625412454,-3.961136496649466,-5.131325695350249,0
-1.2011158050817061,0.5158434457212413,-3.4284686550509758,-3.0150707256270266,-0.31223074291619046,1.6000898687688556,-1.6767782362307255,1.1334062119018513,1.725581947733018,0.4731120819536761,-0.36955991037891534,0.1622749065463707,1.873446197297621,-0.2389422668415817,2.0666342076005133,7.9764889948045195,-1.555306961243689,9.79058417866796,-5.297818209801701,5.639835028649635,1
6.173950558724139,2.206343675725331,-0.3235536507677894,-0.25758348406245046,0.028450114366136092,-2.9775935957815207,-0.6923078182736488,3.28212855628938,-2.885928779620552,-4.627635675198389,1.0878513306450972,-3.27704510839727,1.5703970067142434,0.5991046000818159,3.171977511396305,-5.903489808119903,-2.950903171135976,0.5367026794089588,-1.4242617139037161,0.893618970222688,1
-2.1345588995175526,2.4609013835698943,-0.20098229236823495,-0.6559749147454685,1.7052706292640236,-0.7863906577419765,-1.4417159169593061,-0.27246005082239644,-0.33671695032771676,-1.1453461330984673,-0.02215680180853874,3.141431831292856,-1.094375059300022,4.1735738137335945,-4.011288185002763,-0.5602396454606854,1.6464373804144194,-3.2851586836424564,-2.8285046906188542,-0.7710123526922593,0
6.485471430213906,2.4815812807923,0.767511119456068,0.35121716445033013,2.4943411911079565,-2.484495628240111,2.738274578967591,3.6109321696362997,0.9749053181525644,-0.30322338941792154,2.844243482447724,-4.2136207865527355,1.3897891475782453,-0.02853317584238413,5.878772083825978,-1.78253036382257,-2.521267912496901,-6.097974325677418,0.3240960293418563,-2.0556622135819262,0
-5.51121157338041,0.291432538164069,-0.2904593410914822,-1.618175098996637,0.05178935579910959,-4.074718232703108,-2.481365407500726,1.3970669110437723,2.1222231542401335,-2.1422485658902164,0.8487145725639506,4.876730727411008,4.600651596647602,1.1762690928403103,-2.0818235448559594,-1.4887063504892049,-0.12613957826172084,0.8993954211664313,-0.5571366631449193,2.8558612623138995,0
-6.968381507257129,-0.7363318664287132,-3.4290088837511004,1.9721018568993818,1.5069503570783187,-2.8356750821356975,1.2779148523379849,-0.06830655677664577,0.3979651955594514,2.968193663714727,1.8293122657946854,4.757893118031328,-2.189017152703002,-1.12579253484099,-2.0794751759592796,-4.778996445397695,4.692834044168748,-9.218072756104794,3.805919962539517,-0.37864971329034436,0
8.88247346011896,-1.6574428340853578,-1.6324232829697864,1.4794779908733235,0.645961549777536,1.548589517682618,1.256475569230223,-0.9062026275338798,-3.968847108809303,0.3461193530968989,-1.230299508971446,-6.290690406902725,1.3674863057668358,-0.5341958971102272,2.2929374038341317,4.66799984257052,-1.7942714289187587,4.098178590919175,-1.2814859181998899,0.9411321457268955,0
-1.4387514001231767,-1.4774866613333897,-0.9181596332559503,-1.408287467778051,2.7862535590054165,2.7145783598641176,0.27038791976758103,0.755307403922552,1.0945050579261584,2.0846554918713407,4.492642913901473,-0.13798220056639077,1.9806389295170683,0.5129311047810243,-0.6845044883091718,1.0492296081689267,1.793450317784669,-5.272691087795848,0.8325437329617659,1.1111527684834723,1
-6.203170771311385,0.9927672997149253,-3.2862586383126224,2.9746812532224274,-2.0551499144628846,-1.2181616332713168,-0.5620814999389121,-1.8804316332001443,3.316085762402772,-2.7408955128066275,-1.936996864124988,0.3116799833045165,-3.4634567252160773,-5.96768498554853,-2.0138391321822118,-4.668353568226202,0.4886863211868906,9.953566297601812,3.595547623497537,-0.7419595273990245,1
7.5495856449930985,2.061269914775477,5.1931447040918615,-2.2705741858942528,2.890672424987537,0.2434318547612827,3.7676003215600087,1.5214515722061344,1.3467564736567645,0.9635615597266202,1.3145147038699596,5.265039792968035,-1.3968611461392522,6.126429398594409,3.9416881143859426,4.474134207065509,-1.1481454418119963,-16.57669723481963,0.4005159004986411,-0.4884790006568209,1
-2.9357506978328627,-0.765247582206397,-3.939540178427256,-2.288334365333723,1.9289370522981764,-2.33151888762688,-2.106068514996327,1.3535628503371337,0.7192277333039396,0.4110133678712875,0.022685493901823395,1.386379603845001,1.8347861722925884,0.03349046306774306,-3.1943738529621424,-1.9524582557120176,-0.6297553732609942,2.185849469625691,-0.31329600078463926,-1.6773464081051972,0
-3.779375396646402,4.216635999815585,0.785382502613949,2.5124711578099834,2.156691128080813,0.16891614403106436,-2.408495719147785,0.16034393633775224,2.0206628014013064,-4.37337449957196,-1.0034056748456759,2.1109156340118176,-0.24503891130609157,-0.5035380523757091,-4.106410311393581,-2.259393740072216,1.0286131188062724,4.900462075658805,0.8061115934776216,-1.002023099549084,0
-6.641464973992644,-1.945060760241464,3.06486034825946,0.8608295255707816,-0.5084744268925125,-0.14346819479777884,-3.0988257422330188,2.2084366231758192,1.952247969929713,2.426540489052128,2.5726627960696944,-1.2696391336387272,-1.0297445268877827,0.9348589976246691,2.001554408094272,1.72384452232362,-3.3720047348506856,0.9926539436053915,-0.7489196576174076,-0.5521809029774528,1
9.734337492193768,9.333495635614854,1.2900058905473073,0.11460982208713233,4.290729160097996,0.6451956499834595,1.274309640467047,-2.4041841973975533,-2.2631162277427865,2.9650539273703957,-1.2559782258496892,-13.136751188198371,2.7317380499989232,-3.4288733399417435,5.132670074326678,0.7226389651841633,0.602955648280113,1.1422967534350186,-5.356649668666698,-4.228844783630924,1
-11.977403680146258,-1.1863965775794483,1.3670259566975738,0.2969241467304069,-4.133147006500822,-5.002161620167556,-0.10664237269601251,-0.06931224407815995,2.9147172958035377,3.24083305809073,3.761242143309465,-0.7223766879295767,0.9914279085384374,-3.8194437383565845,1.1899150316393923,-7.942130102106069,1.1565993240671826,-3.657522798385333,1.5715239550289746,-0.5148531315431456,0
7.620033516226537,0.7798417154294881,2.6136921587936834,0.7230611612448482,0.5110383176014117,0.18321032824224248,-0.08310841590484119,-2.4587115591797684,-3.1546528559430014,0.7177574374596674,-2.7323360493171767,-6.865762726568265,3.1917923500160628,-1.8576807583898347,1.6508337853252382,4.733804204850387,-4.360121532232063,5.975593324950587,-1.622514928745075,-0.4715283921221125,0
8.272697218802113,-2.4189853957282117,-0.4263319509865774,3.1591699887119695,0.7844421600497952,-0.015112966256593974,1.6449158213917165,-1.5442742464455157,-1.9632080886930143,-1.1797785046884843,-1.6988416140092624,-3.6369112876971523,2.6032343812896848,1.4364180632233452,1.419373024345972,6.713600147178926,-1.1377390339078695,2.773454333487625,-0.0010745546862273025,1.1709846290173145,0
4.863040316234065,10.9966187236373,1.8098698355798328,1.5802044368873551,2.806261656780878,-0.9840262025311696,2.2780843023637303,1.4298129239122477,-1.1737092211267421,-3.077344629819965,-1.0748144646131481,-2.134800294606321,-1.0169777822120285,-1.7263375433773276,1.7052992694246984,-6.0634841242832636,2.395986417715241,-3.5422407099142283,-2.096968194977766,-2.4522331323551123,1
